Manganese concentration / (weight%),Chromium concentration / (weight%),Current / A,Vanadium concentration / (weight%),Voltage / V,weld_MMA,Post weld heat treatment temperature / °C,Niobium concentration / parts per million by weight,AC or DC,weld_SA,Nitrogen concentration / parts per million by weight,Electrode positive or negative,Phosphorus concentration / (weight%),Carbon concentration / (weight%),Sulphur concentration / (weight%),Yield strength / MPa,Heat input / kJmm-1,Molybdenum concentration / (weight%)
0.98,8.7,145.0,0.22,21.0,1,750.0,300.0,1,0,420.0,1.0,0.008,0.1,0.004,,1.2,0.98
0.98,8.7,145.0,0.22,21.0,1,750.0,300.0,1,0,420.0,1.0,0.008,0.1,0.004,,1.2,0.98
0.96,8.8,143.0,0.21,21.0,1,760.0,900.0,1,0,430.0,1.0,0.006,0.1,0.003,,1.1,1.01
0.96,8.8,143.0,0.21,21.0,1,760.0,900.0,1,0,430.0,1.0,0.006,0.1,0.003,,1.1,1.01
0.96,8.8,143.0,0.21,21.0,1,760.0,900.0,1,0,430.0,1.0,0.006,0.1,0.003,,1.1,1.01
0.96,8.8,143.0,0.21,21.0,1,760.0,900.0,1,0,430.0,1.0,0.006,0.1,0.003,,1.1,1.01
0.91,8.9,146.0,0.21,22.0,1,760.0,900.0,1,0,410.0,1.0,0.008,0.1,0.004,,1.1,0.98
0.91,8.9,146.0,0.21,22.0,1,760.0,900.0,1,0,410.0,1.0,0.008,0.1,0.004,,1.1,0.98
0.91,8.9,146.0,0.21,22.0,1,760.0,900.0,1,0,410.0,1.0,0.008,0.1,0.004,,1.1,0.98
0.91,8.9,146.0,0.21,22.0,1,760.0,900.0,1,0,410.0,1.0,0.008,0.1,0.004,,1.1,0.98
0.6,8.75,400.0,0.2,31.5,0,746.0,339.3141224726881,0,0,390.0,1.0,0.011,0.1,0.002,650.0,1.4,1.02
0.6,8.75,400.0,0.2,31.5,0,746.0,555.5513314039412,0,0,390.0,1.0,0.011,0.1,0.002,625.0,1.4,1.02
0.6,8.77,400.0,0.2,31.5,0,746.0,451.1905757466863,0,0,370.0,1.0,0.01,0.11,0.002,626.0,1.4,1.01
0.6,8.77,400.0,0.2,31.5,0,746.0,592.5200379214668,0,0,370.0,1.0,0.01,0.11,0.002,629.0,1.4,1.01
0.48,8.6,390.0,0.22,11.5,0,746.0,528.9925926715264,1,0,260.0,1.0,0.011,0.09,0.004,647.0,1.9,0.98
0.48,8.6,390.0,0.22,11.5,0,746.0,722.6118625352875,1,0,260.0,1.0,0.011,0.09,0.004,661.0,1.9,0.98
0.49,8.57,300.0,0.22,12.5,0,746.0,868.4978084022055,1,0,240.0,1.0,0.012,0.081,0.004,682.0,1.4,0.98
0.49,8.57,300.0,0.22,12.5,0,746.0,699.2366990127314,1,0,240.0,1.0,0.012,0.081,0.004,728.0,1.4,0.98
0.44,8.58,275.0,0.22,28.5,0,746.0,501.3947698119583,1,0,340.0,1.0,0.011,0.11,0.004,605.0,1.2,1.0
0.44,8.58,275.0,0.22,28.5,0,746.0,610.4430091428819,1,0,340.0,1.0,0.011,0.11,0.004,603.0,1.2,1.0
0.53,8.61,285.0,0.2,28.5,0,746.0,797.6423566837657,1,0,430.0,1.0,0.01,0.12,0.001,654.0,1.3,1.03
0.53,8.61,285.0,0.2,28.5,0,746.0,476.9598818905191,1,0,430.0,1.0,0.01,0.12,0.001,661.0,1.3,1.03
0.55,2.68,500.0,0.19343444155010175,32.0,0,690.0,-16.702573826261357,1,0,127.69025523134772,1.0,0.013,0.1,0.009,492.0,2.0,1.05
0.55,2.68,500.0,0.09800302215526313,32.0,0,690.0,-20.21639410786588,1,0,39.33303285874398,1.0,0.013,0.1,0.009,,2.0,1.05
0.55,2.68,500.0,0.053052244255453185,32.0,0,690.0,192.14736713623827,1,0,135.9152619767679,1.0,0.013,0.1,0.009,,2.0,1.05
0.55,2.68,500.0,0.0004241035761165801,32.0,0,690.0,308.793650320293,1,0,164.3641726414149,1.0,0.013,0.1,0.009,,2.0,1.05
0.55,2.68,500.0,0.08830020244810291,32.0,0,690.0,289.09140252095216,1,0,272.8360468691342,1.0,0.013,0.1,0.009,,2.0,1.05
0.55,2.68,500.0,0.046973390291020115,32.0,0,690.0,187.60894552646707,1,0,212.37152837875266,1.0,0.013,0.1,0.009,,2.0,1.05
0.67,2.63,500.0,0.04515386903780212,32.0,0,690.0,311.9691963554122,1,0,218.41575656565894,1.0,0.009,0.06,0.011,469.0,2.0,1.06
0.67,2.63,500.0,0.07540042947926968,32.0,0,690.0,244.23777959024468,1,0,104.29731669981541,1.0,0.009,0.06,0.011,,2.0,1.06
0.67,2.63,500.0,0.08374361828566458,32.0,0,690.0,234.3895778585147,1,0,64.01363152638467,1.0,0.009,0.06,0.011,,2.0,1.06
0.67,2.63,500.0,0.020366901357613106,32.0,0,690.0,50.354104511674564,1,0,169.9041531635964,1.0,0.009,0.06,0.011,,2.0,1.06
0.67,2.63,500.0,0.07463905634183678,32.0,0,690.0,107.37785715222832,1,0,154.976768476449,1.0,0.009,0.06,0.011,,2.0,1.06
0.53,2.7,500.0,0.010550342760454273,32.0,0,690.0,128.87523675897344,1,0,150.39420963934916,1.0,0.007,0.1,0.007,456.0,2.0,1.03
0.53,2.7,500.0,0.10544699626120593,32.0,0,690.0,335.6384275930103,1,0,67.34083305304277,1.0,0.007,0.1,0.007,,2.0,1.03
0.53,2.7,500.0,0.11564990417592765,32.0,0,690.0,329.2049114504408,1,0,147.21790391831524,1.0,0.007,0.1,0.007,,2.0,1.03
0.53,2.7,500.0,0.06480999235910861,32.0,0,690.0,70.68587205138088,1,0,89.00790190693573,1.0,0.007,0.1,0.007,,2.0,1.03
0.53,2.7,500.0,0.17883160547154447,32.0,0,690.0,-85.71662821391593,1,0,136.77485409186264,1.0,0.007,0.1,0.007,,2.0,1.03
0.53,2.7,500.0,0.08077080705284764,32.0,0,690.0,310.2590592815633,1,0,59.862217872345056,1.0,0.007,0.1,0.007,,2.0,1.03
0.68,2.22,500.0,0.12826006156902925,30.0,0,690.0,162.24062526073973,1,0,218.02634824698043,1.0,0.006,0.09,0.013,535.0,3.6,1.03
0.68,2.22,500.0,0.11266509456410978,30.0,0,690.0,28.92427800139413,1,0,1.6097736448532771,1.0,0.006,0.09,0.013,,3.6,1.03
0.68,2.22,500.0,0.08825331202257841,30.0,0,690.0,-0.9825389481666491,1,0,247.18441009921315,1.0,0.006,0.09,0.013,,3.6,1.03
0.68,2.22,500.0,0.12895641699038818,30.0,0,690.0,-190.84870504359563,1,0,207.9449178544645,1.0,0.006,0.09,0.013,,3.6,1.03
0.68,2.22,500.0,0.009595992105678144,30.0,0,690.0,167.11009114908566,1,0,189.28078910381672,1.0,0.006,0.09,0.013,,3.6,1.03
0.68,2.22,500.0,0.0044979961232718135,30.0,0,690.0,144.101739018824,1,0,289.96545185930125,1.0,0.006,0.09,0.013,,3.6,1.03
0.73,2.3,500.0,0.27,29.0,0,690.0,200.0,0,1,26.0,0.0,0.005,0.11,0.002,,2.9,1.03
0.73,2.3,500.0,0.27,29.0,0,690.0,200.0,0,1,26.0,0.0,0.005,0.11,0.002,,2.9,1.03
0.73,2.3,500.0,0.27,29.0,0,690.0,200.0,0,1,26.0,0.0,0.005,0.11,0.002,,2.9,1.03
0.73,2.3,500.0,0.27,29.0,0,690.0,200.0,0,1,26.0,0.0,0.005,0.11,0.002,,2.9,1.03
0.73,2.3,500.0,0.27,29.0,0,690.0,200.0,0,1,26.0,0.0,0.005,0.11,0.002,,2.9,1.03
0.73,2.3,500.0,0.27,29.0,0,690.0,200.0,0,1,26.0,0.0,0.005,0.11,0.002,,2.9,1.03
0.73,2.3,500.0,0.27,29.0,0,690.0,200.0,0,1,26.0,0.0,0.005,0.11,0.002,,2.9,1.03
0.73,2.3,500.0,0.27,29.0,0,690.0,200.0,0,1,26.0,0.0,0.005,0.11,0.002,,2.9,1.03
1.03,2.3,500.0,0.27,29.0,0,690.0,200.0,0,1,22.0,0.0,0.006,0.12,0.002,,2.9,1.03
1.03,2.3,500.0,0.27,29.0,0,690.0,200.0,0,1,22.0,0.0,0.006,0.12,0.002,,2.9,1.03
1.03,2.3,500.0,0.27,29.0,0,690.0,200.0,0,1,22.0,0.0,0.006,0.12,0.002,,2.9,1.03
1.03,2.3,500.0,0.27,29.0,0,690.0,200.0,0,1,22.0,0.0,0.006,0.12,0.002,,2.9,1.03
1.03,2.3,500.0,0.27,29.0,0,690.0,200.0,0,1,22.0,0.0,0.006,0.12,0.002,,2.9,1.03
1.03,2.3,500.0,0.27,29.0,0,690.0,200.0,0,1,22.0,0.0,0.006,0.12,0.002,,2.9,1.03
1.03,2.3,500.0,0.27,29.0,0,690.0,200.0,0,1,22.0,0.0,0.006,0.12,0.002,,2.9,1.03
0.75,2.3,500.0,0.27,29.0,0,690.0,200.0,0,1,21.0,0.0,0.005,0.14,0.002,,2.9,1.01
0.75,2.3,500.0,0.27,29.0,0,690.0,200.0,0,1,21.0,0.0,0.005,0.14,0.002,,2.9,1.01
0.75,2.3,500.0,0.27,29.0,0,690.0,200.0,0,1,21.0,0.0,0.005,0.14,0.002,,2.9,1.01
0.75,2.3,500.0,0.27,29.0,0,690.0,200.0,0,1,21.0,0.0,0.005,0.14,0.002,,2.9,1.01
0.75,2.3,500.0,0.27,29.0,0,690.0,200.0,0,1,21.0,0.0,0.005,0.14,0.002,,2.9,1.01
0.75,2.3,500.0,0.27,29.0,0,690.0,200.0,0,1,21.0,0.0,0.005,0.14,0.002,,2.9,1.01
0.75,2.3,500.0,0.27,29.0,0,690.0,200.0,0,1,21.0,0.0,0.005,0.14,0.002,,2.9,1.01
1.34,2.23,500.0,0.31,29.0,0,690.0,200.0,0,1,37.0,0.0,0.008,0.12,0.002,,2.9,1.0
1.29,2.26,500.0,0.3,29.0,0,690.0,200.0,0,1,35.0,0.0,0.009,0.12,0.002,,2.9,0.99
1.36,2.26,500.0,0.32,29.0,0,690.0,200.0,0,1,101.0,0.0,0.008,0.12,0.002,,2.9,0.99
1.32,2.27,500.0,0.32,29.0,0,690.0,200.0,0,1,127.0,0.0,0.008,0.11,0.002,,2.9,1.0
1.23,2.29,500.0,0.32,29.0,0,690.0,200.0,0,1,166.0,0.0,0.008,0.12,0.002,,2.9,1.01
1.2,2.26,500.0,0.31,29.0,0,690.0,200.0,0,1,156.0,0.0,0.008,0.11,0.002,,2.9,1.0
1.28,2.27,500.0,0.31,29.0,0,690.0,200.0,0,1,245.0,0.0,0.008,0.12,0.002,,2.9,1.0
1.18,2.26,500.0,0.31,29.0,0,690.0,200.0,0,1,312.0,0.0,0.007,0.12,0.002,,2.9,1.0
1.24,0.037,435.01243785706833,0.02061295498407204,38.21754937057125,0,550.0,109.33372199865737,1,1,86.0,1.0,0.015,0.084,0.011,529.0,2.4,0.385
1.24,0.037,389.39279852999175,0.026897909422520665,23.83041912911252,0,550.0,411.6461138840948,1,1,86.0,1.0,0.015,0.084,0.011,473.0,2.4,0.385
1.24,0.037,278.41091439416,0.03385178916895501,35.053092540478346,0,550.0,-121.19447602103466,1,1,86.0,1.0,0.015,0.084,0.011,557.0,2.4,0.385
1.24,0.037,316.1826860827455,0.05492100776686731,46.83170946866274,0,550.0,-142.02396686022922,1,1,86.0,1.0,0.015,0.084,0.011,,2.4,0.385
1.24,0.037,502.4270437206735,-0.1254032387657696,43.87851737315327,0,550.0,-72.8999750190915,1,1,86.0,1.0,0.015,0.084,0.011,,2.4,0.385
1.24,0.037,410.1989198253313,0.12599001226732515,22.12095225075332,0,550.0,54.8714720963568,1,1,86.0,1.0,0.015,0.084,0.011,,2.4,0.385
0.54,2.2,333.98388949169214,0.05673107896511624,28.817109752205347,0,690.0,255.37989891906363,1,1,66.0,1.0,0.008,0.084,0.005,496.0,2.4,1.05
0.54,2.2,464.7294438969186,0.0826228341052859,32.00286697367084,0,690.0,90.41905672861967,1,1,66.0,1.0,0.008,0.084,0.005,524.0,2.4,1.05
0.54,2.2,456.75994675437875,0.17226881094464944,51.97851282907699,0,690.0,-142.14282815772683,1,1,66.0,1.0,0.008,0.084,0.005,530.0,2.4,1.05
0.54,2.2,374.568223849293,-0.014137031402336728,48.93723970298586,0,690.0,211.06212317122822,1,1,66.0,1.0,0.008,0.084,0.005,,2.4,1.05
0.54,2.2,416.03314549447725,0.2417368538816621,22.319630322204222,0,690.0,328.3714851171421,1,1,66.0,1.0,0.008,0.084,0.005,,2.4,1.05
0.54,2.2,362.34134907029215,0.01843190546147687,42.77684622474489,0,690.0,-3.1632181618931696,1,1,66.0,1.0,0.008,0.084,0.005,,2.4,1.05
1.15,0.052,286.56451244855236,-0.054006371243300245,19.82491618475834,0,605.0,-114.07000371358542,1,1,97.0,1.0,0.017,0.06,0.007,598.0,2.4,0.45
1.15,0.052,388.4300810645206,-0.030068704858771778,25.29789956174988,0,605.0,72.25227317986462,1,1,97.0,1.0,0.017,0.06,0.007,663.0,2.4,0.45
1.15,0.052,435.89421549057136,0.009224392279117673,29.5308101139952,0,605.0,-96.13853425916642,1,1,97.0,1.0,0.017,0.06,0.007,630.0,2.4,0.45
1.15,0.052,371.69908748882153,0.02314476442997806,27.40440427248177,0,605.0,-4.452413618472718,1,1,97.0,1.0,0.017,0.06,0.007,,2.4,0.45
1.15,0.052,351.6406967789101,-0.06227177346615295,37.7954966360182,0,605.0,153.78998492812778,1,1,97.0,1.0,0.017,0.06,0.007,,2.4,0.45
1.15,0.052,362.21450944702934,-0.06587960137501535,25.781455211339182,0,605.0,-76.83345898593004,1,1,97.0,1.0,0.017,0.06,0.007,,2.4,0.45
0.7,2.28,535.0,-0.0037396836407582595,63.0,0,690.0,200.0,0,0,62.0,0.0,0.005710492028831408,0.11,0.009053931160096644,606.0,1.8,0.27
0.67,2.31,535.0,0.042213105570431494,63.0,0,690.0,240.0,0,0,240.0,0.0,0.02894809609241461,0.1,0.017906170509354814,596.0,1.8,0.29
0.65,2.28,535.0,0.18391955174728358,63.0,0,690.0,68.0,0,0,68.0,0.0,0.029322426645378808,0.11,0.024891423666827082,597.0,1.8,0.27
0.61,2.27,535.0,0.05409944880462334,63.0,0,690.0,260.0,0,0,260.0,0.0,0.027076601911110568,0.1,0.021625770384685036,608.0,1.8,0.27
0.98,2.07,300.0,0.015,28.0,0,690.0,308.11661553593615,1,0,97.0,1.0,0.01,0.07,0.01,440.0,2.04,1.07
0.98,2.07,300.0,0.015,28.0,0,690.0,235.6732629916815,1,0,97.0,1.0,0.01,0.07,0.01,,2.04,1.07
0.98,2.07,300.0,0.015,28.0,0,690.0,21.025586957012592,1,0,97.0,1.0,0.01,0.07,0.01,,2.04,1.07
0.98,2.07,300.0,0.015,28.0,0,690.0,168.2003018877935,1,0,97.0,1.0,0.01,0.07,0.01,,2.04,1.07
0.98,2.07,300.0,0.015,28.0,0,690.0,207.4262122900248,1,0,97.0,1.0,0.01,0.07,0.01,,2.04,1.07
0.98,2.07,300.0,0.015,28.0,0,690.0,9.187096658537484,1,0,97.0,1.0,0.01,0.07,0.01,,2.04,1.07
0.98,2.07,300.0,0.015,28.0,0,690.0,-28.986476304459075,1,0,97.0,1.0,0.01,0.07,0.01,,2.04,1.07
0.98,2.07,300.0,0.015,28.0,0,690.0,170.29935761827673,1,0,97.0,1.0,0.01,0.07,0.01,,2.04,1.07
0.98,2.07,300.0,0.015,28.0,0,690.0,245.44458201515573,1,0,97.0,1.0,0.01,0.07,0.01,,2.04,1.07
0.98,2.07,300.0,0.015,28.0,0,690.0,141.21390301059182,1,0,97.0,1.0,0.01,0.07,0.01,,2.04,1.07
0.98,2.07,300.0,0.015,28.0,0,690.0,-102.13156537711973,1,0,97.0,1.0,0.01,0.07,0.01,,2.04,1.07
0.98,2.07,300.0,0.015,28.0,0,690.0,409.2616957062229,1,0,97.0,1.0,0.01,0.07,0.01,,2.04,1.07
1.06,2.02,300.0,0.02,28.0,0,690.0,271.5173802611201,1,0,266.0,1.0,0.016,0.048,0.014,506.0,1.96,1.3
1.06,2.02,300.0,0.02,28.0,0,690.0,235.95722903805634,1,0,266.0,1.0,0.016,0.048,0.014,,1.96,1.3
1.06,2.02,300.0,0.02,28.0,0,690.0,246.47362223347844,1,0,266.0,1.0,0.016,0.048,0.014,,1.96,1.3
1.06,2.02,300.0,0.02,28.0,0,690.0,136.07084272580957,1,0,266.0,1.0,0.016,0.048,0.014,,1.96,1.3
1.06,2.02,300.0,0.02,28.0,0,690.0,561.9582976068764,1,0,266.0,1.0,0.016,0.048,0.014,,1.96,1.3
1.06,2.02,300.0,0.02,28.0,0,690.0,-15.257093091085096,1,0,266.0,1.0,0.016,0.048,0.014,,1.96,1.3
1.06,2.02,300.0,0.02,28.0,0,690.0,294.6046063468607,1,0,266.0,1.0,0.016,0.048,0.014,,1.96,1.3
1.06,2.02,300.0,0.02,28.0,0,690.0,146.19135582255504,1,0,266.0,1.0,0.016,0.048,0.014,,1.96,1.3
1.06,2.02,300.0,0.02,28.0,0,690.0,389.93466745340396,1,0,266.0,1.0,0.016,0.048,0.014,,1.96,1.3
0.86,2.01,300.0,0.02,20.0,0,690.0,285.971938128099,1,0,123.0,1.0,0.017,0.043,0.011,505.0,2.08,0.93
0.86,2.01,300.0,0.02,20.0,0,690.0,213.51838963774085,1,0,123.0,1.0,0.017,0.043,0.011,,2.08,0.93
0.86,2.01,300.0,0.02,20.0,0,690.0,452.5238558195466,1,0,123.0,1.0,0.017,0.043,0.011,,2.08,0.93
0.86,2.01,300.0,0.02,20.0,0,690.0,421.37180595650966,1,0,123.0,1.0,0.017,0.043,0.011,,2.08,0.93
0.86,2.01,300.0,0.02,20.0,0,690.0,-94.86539001160753,1,0,123.0,1.0,0.017,0.043,0.011,,2.08,0.93
0.86,2.01,300.0,0.02,20.0,0,690.0,35.85544279786674,1,0,123.0,1.0,0.017,0.043,0.011,,2.08,0.93
0.86,2.01,300.0,0.02,20.0,0,690.0,265.5114928843831,1,0,123.0,1.0,0.017,0.043,0.011,,2.08,0.93
0.86,2.01,300.0,0.02,20.0,0,690.0,432.04771286280914,1,0,123.0,1.0,0.017,0.043,0.011,,2.08,0.93
1.33,2.39,300.0,0.015,28.0,0,690.0,163.67717829489268,1,0,236.0,1.0,0.015,0.042,0.012,520.0,1.96,1.21
1.33,2.39,300.0,0.015,28.0,0,690.0,-118.2629505054179,1,0,236.0,1.0,0.015,0.042,0.012,,1.96,1.21
1.33,2.39,300.0,0.015,28.0,0,690.0,259.6187812362662,1,0,236.0,1.0,0.015,0.042,0.012,,1.96,1.21
1.33,2.39,300.0,0.015,28.0,0,690.0,42.567091363940904,1,0,236.0,1.0,0.015,0.042,0.012,,1.96,1.21
1.33,2.39,300.0,0.015,28.0,0,690.0,217.94957347812314,1,0,236.0,1.0,0.015,0.042,0.012,,1.96,1.21
1.33,2.39,300.0,0.015,28.0,0,690.0,142.87949549861906,1,0,236.0,1.0,0.015,0.042,0.012,,1.96,1.21
1.33,2.39,300.0,0.015,28.0,0,690.0,220.50170927048552,1,0,236.0,1.0,0.015,0.042,0.012,,1.96,1.21
1.33,2.39,300.0,0.015,28.0,0,690.0,458.79413418406835,1,0,236.0,1.0,0.015,0.042,0.012,,1.96,1.21
1.33,2.39,300.0,0.015,28.0,0,690.0,188.41000780579745,1,0,236.0,1.0,0.015,0.042,0.012,,1.96,1.21
1.33,2.39,300.0,0.015,28.0,0,690.0,-126.63044149160828,1,0,236.0,1.0,0.015,0.042,0.012,,1.96,1.21
1.0,2.29,300.0,0.018,28.0,0,690.0,217.28811540795726,1,0,165.0,1.0,0.016,0.047,0.015,537.0,2.08,1.04
1.0,2.29,300.0,0.018,28.0,0,690.0,102.24821351873547,1,0,165.0,1.0,0.016,0.047,0.015,,2.08,1.04
1.0,2.29,300.0,0.018,28.0,0,690.0,315.79510502991445,1,0,165.0,1.0,0.016,0.047,0.015,,2.08,1.04
1.0,2.29,300.0,0.018,28.0,0,690.0,168.23478808320073,1,0,165.0,1.0,0.016,0.047,0.015,,2.08,1.04
1.0,2.29,300.0,0.018,28.0,0,690.0,295.04159921151023,1,0,165.0,1.0,0.016,0.047,0.015,,2.08,1.04
1.0,2.29,300.0,0.018,28.0,0,690.0,415.34624081335886,1,0,165.0,1.0,0.016,0.047,0.015,,2.08,1.04
1.0,2.29,300.0,0.018,28.0,0,690.0,119.66459207589192,1,0,165.0,1.0,0.016,0.047,0.015,,2.08,1.04
1.0,2.29,300.0,0.018,28.0,0,690.0,585.4832594699076,1,0,165.0,1.0,0.016,0.047,0.015,,2.08,1.04
1.0,2.29,300.0,0.018,28.0,0,690.0,-0.4465208316236442,1,0,165.0,1.0,0.016,0.047,0.015,,2.08,1.04
1.0,2.29,300.0,0.018,28.0,0,690.0,246.18173703517678,1,0,165.0,1.0,0.016,0.047,0.015,,2.08,1.04
1.11,2.3,290.0,0.018,29.0,0,690.0,-151.76735156872076,1,0,113.0,1.0,0.024,0.074,0.009,595.0,2.0,0.96
1.11,2.3,290.0,0.018,29.0,0,690.0,27.353147474894996,1,0,113.0,1.0,0.024,0.074,0.009,,2.0,0.96
1.11,2.3,290.0,0.018,29.0,0,690.0,227.33246778057344,1,0,113.0,1.0,0.024,0.074,0.009,,2.0,0.96
1.11,2.3,290.0,0.018,29.0,0,690.0,-128.57111890094143,1,0,113.0,1.0,0.024,0.074,0.009,,2.0,0.96
1.11,2.3,290.0,0.018,29.0,0,690.0,-56.238160009935285,1,0,113.0,1.0,0.024,0.074,0.009,,2.0,0.96
1.11,2.3,290.0,0.018,29.0,0,690.0,70.4913693277194,1,0,113.0,1.0,0.024,0.074,0.009,,2.0,0.96
1.11,2.3,290.0,0.018,29.0,0,690.0,200.76788610787509,1,0,113.0,1.0,0.024,0.074,0.009,,2.0,0.96
1.11,2.3,290.0,0.018,29.0,0,690.0,-209.75715827653153,1,0,113.0,1.0,0.024,0.074,0.009,,2.0,0.96
1.11,2.3,290.0,0.018,29.0,0,690.0,159.46382311624885,1,0,113.0,1.0,0.024,0.074,0.009,,2.0,0.96
1.11,2.3,290.0,0.018,29.0,0,690.0,223.59271615896944,1,0,113.0,1.0,0.024,0.074,0.009,,2.0,0.96
1.11,2.3,290.0,0.018,29.0,0,690.0,123.85706119776853,1,0,113.0,1.0,0.024,0.074,0.009,,2.0,0.96
1.24,2.17,290.0,0.18,29.0,0,690.0,-81.48496324648889,1,0,269.0,1.0,0.25,0.062,0.14,643.0,2.0,0.98
1.24,2.17,290.0,0.18,29.0,0,690.0,232.55851768614855,1,0,269.0,1.0,0.25,0.062,0.14,,2.0,0.98
1.24,2.17,290.0,0.18,29.0,0,690.0,230.23777836392773,1,0,269.0,1.0,0.25,0.062,0.14,,2.0,0.98
1.24,2.17,290.0,0.18,29.0,0,690.0,185.4214606816174,1,0,269.0,1.0,0.25,0.062,0.14,,2.0,0.98
1.24,2.17,290.0,0.18,29.0,0,690.0,272.0415567365868,1,0,269.0,1.0,0.25,0.062,0.14,,2.0,0.98
1.24,2.17,290.0,0.18,29.0,0,690.0,38.72781133358103,1,0,269.0,1.0,0.25,0.062,0.14,,2.0,0.98
1.24,2.17,290.0,0.18,29.0,0,690.0,264.7593987166892,1,0,269.0,1.0,0.25,0.062,0.14,,2.0,0.98
1.24,2.17,290.0,0.18,29.0,0,690.0,7.871152490216247,1,0,269.0,1.0,0.25,0.062,0.14,,2.0,0.98
1.24,2.17,290.0,0.18,29.0,0,690.0,134.56955897035067,1,0,269.0,1.0,0.25,0.062,0.14,,2.0,0.98
1.24,2.17,290.0,0.18,29.0,0,690.0,-81.58398185400554,1,0,269.0,1.0,0.25,0.062,0.14,,2.0,0.98
0.82,2.5,477.0149475160253,0.08166188450076205,48.53614153636797,0,0.0,369.1495249443928,1,0,160.0,1.0,0.008,0.055,0.021,740.0,3.6,0.99
0.82,2.5,461.6424070899082,0.017650307229959826,63.425559682497976,0,482.0,130.93994444325327,1,0,160.0,1.0,0.008,0.055,0.021,776.0,3.6,0.99
0.82,2.5,517.300032171813,-0.02780574341121217,46.560138848864284,0,593.0,504.0693184205716,1,0,160.0,1.0,0.008,0.055,0.021,719.0,3.6,0.99
0.82,2.5,423.6442340272938,0.06874105260863189,33.210196703676985,0,704.0,471.6079343340284,1,0,160.0,1.0,0.008,0.055,0.021,457.0,3.6,0.99
0.73,2.3,450.0,0.021,26.0,0,690.0,10.0,1,0,32.69761371496948,1.0,0.008,0.13,0.003,437.0,2.8,1.0
0.65,2.47,277.5,0.012,27.0,0,690.0,30.0,1,0,172.36141122457641,1.0,0.007,0.11,0.005,431.0,1.85,1.12
0.58,2.6,150.0,0.12196172251585444,37.5,1,690.0,701.8838554084177,1,0,241.25866329214176,1.0,0.014,0.069,0.018,593.0,1.0,1.1
0.73,2.8,150.0,0.1296062517015187,37.5,1,690.0,-71.1299101234635,1,0,110.95550221137795,1.0,0.018,0.05,0.015,591.0,1.0,1.1
0.76,2.8,150.0,0.0788495834518935,37.5,1,690.0,218.27996749738668,1,0,185.18497395002552,1.0,0.019,0.051,0.024,614.0,1.0,1.1
0.94,2.9,150.0,0.08662202235732269,37.5,1,690.0,127.46224343268777,1,0,162.02294787681976,1.0,0.026,0.067,0.017,546.0,1.0,1.4
0.55,1.8,150.0,0.00022854524005247456,37.5,1,690.0,123.29353480532458,1,0,146.9625589489067,1.0,0.027,0.058,0.027,464.0,1.0,1.2
0.88,2.5,150.0,0.1886152728462089,37.5,1,690.0,72.48675629921108,1,0,259.3724079662017,1.0,0.028,0.125,0.025,646.0,1.0,1.4
0.84,2.1,150.0,0.04796085381729545,37.5,1,690.0,-174.21592865643703,1,0,160.14137279297964,1.0,0.012,0.053,0.019,536.0,1.0,1.3
0.8,2.3,150.0,0.18076211146477855,37.5,1,690.0,217.77730648600618,1,0,76.21893265575365,1.0,0.017,0.075,0.02,546.0,1.0,1.5
0.77,2.4,150.0,0.08972775271224792,37.5,1,690.0,488.96042129944294,1,0,270.76856916208965,1.0,0.016,0.065,0.029,581.0,1.0,1.4
0.27,2.2,150.0,0.14017617249245665,37.5,1,690.0,138.96292085798478,1,0,98.35693664576073,1.0,0.016,0.061,0.022,537.0,1.0,1.2
0.45,2.2,150.0,0.07203845713840806,37.5,1,690.0,69.23552539720946,1,0,239.92297945360502,1.0,0.017,0.043,0.019,527.0,1.0,1.4
0.67,2.5,150.0,0.12501940644826734,37.5,1,690.0,447.4822228005024,1,0,290.77720605122323,1.0,0.029,0.066,0.018,561.0,1.0,1.2
0.8,2.5,150.0,0.09828530017768614,37.5,1,690.0,99.67106912895852,1,0,242.02744656228242,1.0,0.02,0.1,0.021,576.0,1.0,1.2
0.45,2.3,150.0,0.050175217079352595,37.5,1,690.0,388.4087916056113,1,0,183.59399128157034,1.0,0.017,0.044,0.014,392.0,1.0,0.7928196658074903
0.48,2.2,150.0,-0.055422253274604566,37.5,1,690.0,331.1430596911343,1,0,194.5161442045512,1.0,0.018,0.05,0.007,473.0,1.0,0.7731945446375746
0.63,2.0,150.0,0.0560197051625041,37.5,1,690.0,140.0900150690403,1,0,196.41088502564742,1.0,0.018,0.05,0.015,543.0,1.0,1.0244893645124458
0.78,2.2,150.0,0.07787028348056617,37.5,1,690.0,209.8165037553498,1,0,144.95397061570478,1.0,0.018,0.049,0.022,546.0,1.0,1.1
0.77,2.2,150.0,0.12285421957431204,37.5,1,690.0,217.93891294662933,1,0,127.03310674503629,1.0,0.018,0.075,0.021,562.0,1.0,1.1
0.8,2.4,150.0,0.08648819107792056,37.5,1,690.0,201.52338797584412,1,0,133.03674614912006,1.0,0.02,0.045,0.012,603.0,1.0,1.0
0.84,2.5,150.0,0.05729444236109907,37.5,1,690.0,-20.967998249074554,1,0,210.4288651028731,1.0,0.02,0.036,0.013,619.0,1.0,1.0
